,0
spotify:artist:7kLbjzLVDQ8Gve5cKwHROO,"Sweaty Palms,12"
spotify:artist:5Ezla6DG5Xni6PjirXTS8k,"Ghostbaby,9"
spotify:artist:480p65umDKkc4uCE5N9uLn,"Oskar Braves,8"
spotify:artist:5Se1WsFNQpOEe9NJo6eWG7,"The Links,8"
spotify:artist:3DxWi2A5SzhydMMXDymRDZ,"We Came From Wolves,11"
spotify:artist:4EGdH5XwxzOO6zjilMsjzE,"Foreignfox,8"
spotify:artist:2KuRIVSBzz6uSGBhk2zGDB,"SWAY,11"
spotify:artist:65kooSGIo2QE4AQRYC5qmF,"Lost In Vancouver,15"
spotify:artist:6Gr1L69IKdBKbtSJ4MiaWw,"SLIX,7"
spotify:artist:3Bd1cgCjtCI32PYvDC3ynO,"London Grammar,68"
spotify:artist:4hf3caW9H8uFwwbv5pFjcg,"Jake Bugg,62"
spotify:artist:0otAqZw8htTsGHfqR491Yh,"Sleaford Mods,48"
spotify:artist:73N7cGNNww6Uod1d3IiBKP,"Do Nothing,34"
spotify:artist:3dmSPhg0tdao8ePj4pySJ5,"Tindersticks,51"
spotify:artist:4kTGasyoosdY3faxs1i2zt,"Alice Robbins,34"
spotify:artist:3D5X9VA3QZg7kS4OWC5dWA,"Ferocious Dog,39"
spotify:artist:1XwRhEHqiCVgiEJQk66fyy,"D.I.D,32"
spotify:artist:3KY6i8EJac9URU9OeC1n89,"Church of the Cosmic Skull,37"
spotify:artist:5ozUXaDjc4mfVyDIWCJH4E,"Little Barrie,38"
spotify:artist:3Y8XHC1dqrj1hmqmcD2DPJ,"George Gadd,1"
spotify:artist:4muqrO18BeWfqay6u7r6jd,"Babe Punch,2"
spotify:artist:21QDe0RMJW1ur7TF5ke8Ci,"Brown Lion Zoo,1"
spotify:artist:2pNFenSIMW9EsyPfIUgFkN,"Keto,2"
spotify:artist:4rn7ZMarhYFPuXmPJhOAfl,"Taco Hell,3"
spotify:artist:1tq0BKlTC0OiDM2OiRA9oU,"The Fine Art Society,1"
spotify:artist:4luyPVsqg85mliOnlG4jWg,"Short Weekends,1"
spotify:artist:5syDSNN00qfpFQffvlTbEx,"Slumb Party,2"
spotify:artist:5xySbvSuz89wny35Uvd0cK,"The Ruffs,1"
spotify:artist:4bFdVUzXSr2unwjEoOe5dY,"Grace Petrie,35"
spotify:artist:2W5QJSgtiIcdidjRPWQMtc,"By The Rivers,23"
spotify:artist:54uFWXMRtEkf9PNKjahzdL,"Uncle Frank,28"
spotify:artist:5ZBQea34QfBgEDkcGEKK2b,"Late of the Pier,33"
spotify:artist:1lotUGDFT2rkRMbzPWmjMy,"Demons Of Ruby Mae,33"
spotify:artist:4U5Q8F5xr4mgeshw1QDbVV,"Gazelle,17"
spotify:artist:3HL8hkT7cJdDu0ezNCnA2Q,"Dark Dark Horse,41"
spotify:artist:7ByUtOaUUnbznmV5ycwx2b,"Murica,31"
spotify:artist:50nMQoxJ7qzR8Y76KQc9Mk,"Damon Tang,0"
spotify:artist:532mVAphQQDlwObl3sOAgW,"Common Strays,0"
spotify:artist:5YoNLhmXJhND6culVNeRkk,"Codex Leicester,0"
spotify:artist:5b0Rvd6R4P0AZePUpyFpGV,"The Charmers,0"
spotify:artist:78oEUYAGGZ8UjoxECMOjit,"Royal Arcade,0"
spotify:artist:7w1bnoshy08Ozk4HAe5bBi,"Dayflower,2"
spotify:artist:5Q81rlcTFh3k6DQJXPdsot,"Mura Masa,70"
spotify:artist:4aFx7q4WkiTWPLJNW5mkKK,"Nerina Pallot,37"
spotify:artist:2nhyc8aipr32vUz8Sd5Gp6,"Empara Mi,35"
spotify:artist:0XkaohuHZ6J8KcJWCdyAk8,"Nessi Gomes,42"
spotify:artist:6vjYF7rDvsWBtHnPgBmJvs,"Robyn Sherwell,35"
spotify:artist:59HyKDC9r5zpdyq5eraay1,"Tadhg Daly,17"
spotify:artist:4SFHUtqBqmczfK36THRllG,"Robert J Hunter,7"
spotify:artist:0dsDACPkMqq1tghwsD6Ojf,"Buffalo Huddleston Band,6"
spotify:artist:0j6UCLns4nuKeh0KcIrcgF,"WaterColour Matchbox,5"
spotify:artist:2h82ct6noKO8B80JMEpCJA,"Kings,5"
spotify:artist:63oUBoVBaFDCsnDXxNEOTU,"Blakalaska,0"
spotify:artist:670hTw7JKNaOYMw3uIcVER,"Asylum Seekas,0"
spotify:artist:67R9vDOepDZcb0L3r0w7Ok,"Harrison Steer,0"
spotify:artist:6STQwaGVhgdx5NqHcTHyZU,"Gregory Harrison,0"
spotify:artist:6VrMITFkvnPrOFVVg1VCNR,"Lifejacket,0"
spotify:artist:6j5ahNfJsVqjrZsPHugLFE,"Asia Gulcz,0"
spotify:artist:72XBvCjcNSn076xzVd2qf9,"Twelve Ton Trouble,0"
spotify:artist:7LoPM9OUbDODNjCbSXD8E7,"Between The Signs,0"
spotify:artist:7bDOIPJwF8OWkEXSoZRSen,"Dave Fuller,0"
spotify:artist:6zlR5ttMfMNmwf2lecU9Cc,"Sam Fender,68"
spotify:artist:75OpU10VolujEA1pl0h1dX,"Nadine Shah,38"
spotify:artist:5P1tdwsQdI6z9MXXfmYRDS,"Field Music,38"
spotify:artist:6a1PrMzNmhNE8HrO8burHc,"Cattle & Cane,40"
spotify:artist:1DuQn0J1YVDcA4g0WJwRvw,"The Lake Poets,32"
spotify:artist:4xbJS00sHh5wBd5nYgsk8z,"Cape Cub,42"
spotify:artist:0MGqjWWotQzv4HkaNAiWn5,"Llovers,27"
spotify:artist:6COQggpngIskPf1zAQ8Txs,"Frankie & The Heartstrings,23"
spotify:artist:7mywb0H4AmXKeobvMOVUT2,"Lisbon,22"
spotify:artist:0BzJSM5dNCfJJtAkyIylzb,"Here Comes Good Sailing,0"
spotify:artist:0OJ3BKoGkndZiONPNxDqEL,"The Golden Age of Nothing,0"
spotify:artist:1TOu7JPiJwlFJyeQVJ0xaM,"Spell Token,0"
spotify:artist:3EoYIV0cu6ajIKf28dwz5n,"Five Pence Game,0"
spotify:artist:3GidJTfO8qKLUC7iVxRf2W,"Love Jockey,0"
spotify:artist:3jmnMWClbQ6DjCopUsfMLB,"Sticky Pearls,0"
spotify:artist:441iVPZeGqx4ppmIrYzaJ0,"Goy Boy McIlroy,0"
spotify:artist:4BfBppRqjydv4Keqhffbfu,"Future Horizons,0"
spotify:artist:4XhG8VrfskjB0sIb0Irlh6,"Lhymes,0"
spotify:artist:5QHBI5TvhKHR4Ujg9YjACa,"Natasha Haws,0"
spotify:artist:4VivsO1n4n2Mi2Btyb5gfL,"Cosmo's Midnight,61"
spotify:artist:4zAOqBfNLyWFvj1e3yvypJ,"Catching Flies,52"
spotify:artist:0tWnElR8nnWIsopg1o3xmg,"Dream Koala,48"
spotify:artist:3DtnSKmpjFGUzZcccWfG43,"Monster Rally,45"
spotify:artist:2xUsnfrcs3h2FzdRQvGmGM,"Japanese Wallpaper,47"
spotify:artist:3htNAy3vYWWYV8RZFeyRMT,"Slow Magic,47"
spotify:artist:15cJEqQvfVczJK2DVdY6DV,"Keep Shelly In Athens,38"
spotify:artist:62Xs9S1gahH6vGEJ24qdkK,"Young Prisms,18"
spotify:artist:5CHouzGfZ2dV7S2HKHLdVo,"Tearjerker,16"
spotify:artist:3OpB6PqVN7cpbGmpgPBiAJ,"Arrange,14"
spotify:artist:7ExxnBOcNivbzcKNmZq9Rm,"Dead Gaze,17"
spotify:artist:6Sk9YHgN9iRIqeSQ0gIjO4,"echodrone,9"
spotify:artist:1qiozoFwAIOtzKj8wz4mzS,"Snow In Mexico,13"
spotify:artist:2ag5vRuKMMFud1MtgDSies,"Nomadic Firs,22"
spotify:artist:3l65Zubp9XQv2SDSL3DhTi,"Panda Riot,12"
spotify:artist:09CyPArcJ4jYLXtF1UBhuj,"Emily Reo,15"
spotify:artist:0SYOZ41mfy04otY3xFqx3c,"Young Eagle,1"
spotify:artist:0bgHcYkGbn8Ah7ORPSuXzm,"White Wishes,0"
spotify:artist:11Ct3ZDqQeJJTvIbwENIYy,"Jamie Long,1"
spotify:artist:1LoA0PwP3Wg7yBTjHKm7qk,"Galapagos,0"
spotify:artist:1SLTI1cjmVcu0BGn8oNXEn,"2muchachos,4"
spotify:artist:1TCQCGe9cKAS13CvEqf8YW,"Leure,1"
spotify:artist:1UaAtHbFOD3wEo4XHASdUG,"Big Girl,0"
spotify:artist:1VtDtDuhfqks3WFUbQrc97,"Megafortress,2"
spotify:artist:1smLmhZBM6CwcAzAZ7qGAy,"Speculator,2"
spotify:artist:2N1TQaXcxbMkizGR4IwxMm,"Ditt Inre,2"
spotify:artist:4EeMzZf8jwXPFcnG0xCNNK,"Maribel,4"
spotify:artist:4dIsi3HjFiV5DfXAUMIlrz,"Averkiou,2"
spotify:artist:4mLwipeGuCxBtj1MrIHnt9,"Welcome Back Sailors,1"
spotify:artist:500hHSUfna0wE3zRPslbTv,"Ports of Call,0"
spotify:artist:51VMv4oMx2OsSAVkkjW55K,"COOLRUNNINGS,0"
spotify:artist:56E0KUaOOLhP9Kc4QX8DhH,"Youngteam,0"
spotify:artist:5KagCxhaYBcZBXVgv22eMh,"Yung Life,2"
spotify:artist:6Ieo0BaiYPfSZDEKGPVDVu,"The Russian Apartments,0"
spotify:artist:7JzzlLHumEbRhmm9ijAxX7,"The Sunshine Factory,2"
spotify:artist:7kqddAvTF5U2FxIOCfyuZA,"Love Echo,2"
spotify:artist:6PXYvMeTixxDzYAYugMlbg,"The Lathums,47"
spotify:artist:0wOej91SVqB1zcYkW6xUtA,"Pale Waves,53"
spotify:artist:6cCfC12LHtD5XIc1rLsm8Y,"Larkins,44"
spotify:artist:2413I9w4sRbBz4zi5zgwjX,"Cassia,43"
spotify:artist:1DYrH6sucKrK0dskzU4Gsk,"The Slow Readers Club,42"
spotify:artist:0LLilNa5TUAaUwJwLyOf2b,"The Lottery Winners,40"
spotify:artist:1qRcRMoFWPryJI9o9uBVPN,"No Hot Ashes,35"
spotify:artist:3Z8Y3Ek99rukRa1Hdo14GE,"The Blinders,39"
spotify:artist:4yNl6kohlH1jcbfXwkcpg9,"Twisted Wheel,36"
spotify:artist:5NZgJp5cw4hWH50sqZXcLj,"Shader,12"
spotify:artist:4n6CBxrrU6uk2w7fqARWYI,"The Moods,11"
spotify:artist:1hcSJfo7Z3ZvIBvuMGKhRt,"Rory Wynne,10"
spotify:artist:6DeShGfmOr4S2zwJ5vaBCQ,"Freeda,10"
spotify:artist:3b662TuiaH6pp7Ss8rvaoe,"Duds,16"
spotify:artist:076PlugnRU6aiknuYNP42e,"The Elephant Trees,10"
spotify:artist:5HP1e8Iv1jrxdO5LcGoa60,"The Lilacs,9"
spotify:artist:1Zdd7fqk5jtuMUwE7agpS1,"Witch Fever,11"
spotify:artist:2xHWD0QmRH8K7XF5bQKUgJ,"Man Made,11"
spotify:artist:491hwJW7kbf3kdTJET6Rio,"The Recreation,9"
spotify:artist:1qWwVAQahrqNPgG8pEkcwM,"The Empty Page,3"
spotify:artist:15LbkbmQYhTDVTl1z7GKg0,"Dantevilles,5"
spotify:artist:2XL0aECShp5n4IuOlqcu2q,"The Maitlands,3"
spotify:artist:3E3WWuGeCtxzBkhhUQdZPl,"narcissus,3"
spotify:artist:69JF5ZDoKfk1Rke9ETZT5g,"The Claremonts,3"
spotify:artist:6ZKnqHL3ikniuwVwY8DR4T,"Palava,3"
spotify:artist:72FgyK2xcnGFnH32tEeUlK,"Young Monarch,3"
spotify:artist:0z9x5rsFuskYf3lVwd1Fft,"New Luna,3"
spotify:artist:1nHRaP035T4tT1ADmb12TT,"Grimm Twins,3"
spotify:artist:6oVUKPnleGC7kPhbXZJELE,"The Birthmarks,7"
spotify:artist:4HGRwC9yu1gUuk32LtlsIR,"Little Avis,0"
spotify:artist:4Wt3pKfxP1ifP92wp891pL,"Kristian Parsons,0"
spotify:artist:4eN14Tjr3citZZZikVLFMu,"The Nix,0"
spotify:artist:5333nclFp8MOHqopVPK74L,"The Burning Curtains,0"
spotify:artist:5aQOdDFfwlFCwuZEmdQaqx,"Careering,0"
spotify:artist:6OPzTb19HLmX171OLH7O5u,"Beyond October,0"
spotify:artist:7LTTq1XHEhf0Kjfj1kCF8f,"Cherryshoes,0"
spotify:artist:5nQGL7f6HpT3WLQLSeYgZr,"grasshopper,0"
spotify:artist:6KNqvxgfYVRSzgAE1j2UT5,"Declan Welsh and The Decadent West,34"
spotify:artist:7AAthfOGfAvVy4NWGJDiCP,"The Ninth Wave,35"
spotify:artist:2WLttwwLTvBLqOA5nOotpi,"Rascalton,25"
spotify:artist:02JXI2IvA33cpqKhC4I9ZT,"The Roly Mo,22"
spotify:artist:3DTAfcWpBw0deOabOAtNVC,"Gallus,25"
spotify:artist:34vKcVb8KHcZzOJgokh0Y4,"Snash,24"
spotify:artist:2pZ3OcUPdPQto9LvcZKGef,"The Rain Experiment,4"
spotify:artist:6h2NCcvw17i625O1NIcYxX,"Carla J Easton,5"
spotify:artist:7MsNr2ABJzkhf7rYJYnGCL,"Lylo,6"
spotify:artist:2kFpYZqKnE8KAy0SuDk5gO,"Paragon,5"
spotify:artist:6c1iCm2Bod3kjBM7yBLLQ6,"Hairband,5"
spotify:artist:0QncEdWajGPOf1Hjg6Usst,"Starry Skies,4"
spotify:artist:1JfA78mEb3uSzlbJQxoMrd,"Kapil Seshasayee,3"
spotify:artist:1hUpRy2P3FJmSI04atczqI,"New Rebel Cult,3"
spotify:artist:4hkWnafk4HEwqyl5oeRdCV,"The Plastic Youth,4"
spotify:artist:6ZLVqNF2wITWHCxqETj9KP,"100 Fables,8"
spotify:artist:7GLgv69lM9OsJiz7ooV01Z,"WhyNo?,1"
spotify:artist:0csxCYeBBEzTxR1XjsCUTp,"The Calm Fiasco,0"
spotify:artist:0lNw9XKl0BuYbs2mWJ1jSN,"Bronto Skylift,0"
spotify:artist:1J2kbwE3quX04MPQwVbxyk,"Wendell Borton,0"
spotify:artist:1MbgLUEgZ2yXSnOnUFmtmU,"Aspen Tide,0"
spotify:artist:1Uf15srMYZgcjpxwdDTGQa,"Kill The Waves,0"
spotify:artist:1YBuhPUK7kTAEV9L4m2WZM,"Will Leatherbarrow,0"
spotify:artist:1aUSkX07F6nj0C39tQ7aGc,"RAZA,0"
spotify:artist:1axlo2id0kNdCgsRsPAjr7,"Pseudo Satellites,0"
spotify:artist:40v4WJ4f7eraWDUtiUR1JW,"The Goldwyn Experiment,3"
spotify:artist:3bgsNtcf5d5h9jbQbohfBK,"Extremoduro,64"
spotify:artist:3WQRkINylwwkw1Ya07ToRK,"Robe,45"
spotify:artist:5I0EehLWZpZjoh16HZVqwx,"Diván du don,41"
spotify:artist:3pGly9FAB9GLVX1wkNTXoP,"Sinkope,46"
spotify:artist:5qi25oEuARj6wUbqiMSj0w,"Extrechinato y Tu,41"
spotify:artist:397thZD98rAlhyqIQJvBjx,"Los Ganglios,37"
spotify:artist:5S8JCEc9r5JQIOYAHngbCs,"Tam Tam Go!,43"
spotify:artist:6yQRoGwzyeHHHnUZGf6iZW,"BAMBIKINA,28"
spotify:artist:2nhsnL9B3yy5qh5hTFjJoU,"Nadye,19"
spotify:artist:7jjvJyA8GuKJRMnBAa3cBB,"Chinotazo,5"
spotify:artist:4vzILMXlQp0ITizLxMSQLl,"El Malo del Cuento,10"
spotify:artist:6THK33eMCe7UqV5S7ZQvZB,"La Bruja Roja,9"
spotify:artist:6XmvBOd1tQZKCbGcoPwCDA,"Los niños de los ojos rojos,12"
spotify:artist:0LmmhAkoebSsbFfgCybcGI,"Lotte Kestner,56"
spotify:artist:108ugtkRFQzP9nGgNiyERO,"Hundred Waters,51"
spotify:artist:7ia4FaCVsbXvhVwagCJk7l,"The Orwells,45"
spotify:artist:5a31Ij1sTxY9LUYVwgBp8m,"Elvis Depressedly,44"
spotify:artist:731UNhwHMAcSsurgHJxPHC,"Waterstrider,34"
spotify:artist:62NpOLs1d6sQyL3QUNKSfe,"Mausi,23"
spotify:artist:4YIMPSc3zZLRwe4Ujaxjce,"Advance Base,25"
spotify:artist:1eta4wU8XNOFfngQ9Wyckm,"Allosaurus,2"
spotify:artist:260eBpCKnHKrTN5kPlAvx1,"Fantasy Island,0"
spotify:artist:2HPKlb9sXpO4C7IXOryF1T,"Sunsets and Hearts,0"
spotify:artist:2QZy1T8u1QKSuSq7v0ypwF,"The Last Names,1"
spotify:artist:2Xx4UG4Q4s2Jxcx16V8Y4d,"Twin Steps,4"
spotify:artist:2e35vYQLXnUrCk3KxVqLH1,"Parentz,2"
spotify:artist:2vDRdUWJg0V0KG5dDYiPww,"Cliff Dweller,0"
spotify:artist:3156lFEvGuK3SE9PTeK8Wd,"Beat Radio,6"
spotify:artist:43pbwMqS3gvnTPofbFTuN4,"Diamond Doves,0"
spotify:artist:4Xl4fRPKP3ygLw9wUHrxsc,"Bearfoot Beware,0"
spotify:artist:75mafsNqNE1WSEVxIKuY5C,"IDLES,59"
spotify:artist:0ZUyFEafMwocvApBjTXvdo,"This Is The Kit,51"
spotify:artist:7iPH2BRBF9wKa6ljxvdext,"Fenne Lily,54"
spotify:artist:3vORxb0KQ7Sc6pOBf5R014,"The Undercover Hippy,35"
spotify:artist:1i9EknSbxjunq52yyxl8ig,"Wasuremono,42"
spotify:artist:35khlp5dEDPT3KRw1M9OhC,"Two Day Coma,27"
spotify:artist:7CfGxgCfRwumbKatrTjC4d,"Harvey Causon,34"
spotify:artist:3i7Iv2QAdoCduoIZbWYCyY,"Milk Teeth,33"
spotify:artist:3xjNFu3aAWJie7LQzDoYNa,"Dizraeli,26"
spotify:artist:1NyswKLrbbWby73lOfJRZH,"Turbowolf,39"
spotify:artist:6MG3WDFxteNQihkwP6gJZc,"No Violet,4"
spotify:artist:7pVUDWzKKoTkhBZTB46SyQ,"Emily Magpie,4"
spotify:artist:74r5JilorA8sKvLra27lSs,"Oro Swimming Hour,8"
spotify:artist:0471mUAOfEtdju1S0JjYdp,"Thought Forms,6"
spotify:artist:44U2uy6XsKQOxMqTvoDYu9,"Harry & The Gondolas,5"
spotify:artist:4yC1pZ3ilR5nn8BQRW6Y84,"Poisonous Birds,5"
spotify:artist:31QEA9CeTO8earGa5qRaSG,"Jamie Cruickshank,3"
spotify:artist:4eOARG58a55GI9cqrooqbR,"Salute The Sun,3"
spotify:artist:0zbBYseJQF2w2Tvu08mmUj,"Austeros,3"
spotify:artist:2Ynayz6Ax2hZi0QGhALibr,"Spectres,5"
spotify:artist:4fgXfJCQnK6c44u4KzAtQP,"Sundara Karma,56"
spotify:artist:72X6FHxaShda0XeQw3vbeF,"Slowdive,57"
spotify:artist:3UvsX37JzJrmhTea2t3Wei,"Morning Runner,30"
spotify:artist:4s80V6BJwBbS1UEbjeQejQ,"Pete And The Pirates,34"
spotify:artist:5uFYTjy2eo09SfM5Z6m6kS,"VALERAS,27"
spotify:artist:0DEgoO9OsoL2jW9Orh3TNT,"The Cooper Temple Clause,28"
spotify:artist:4bFfSfCBYpFh37ziXCSqUs,"Does It Offend You, Yeah?,36"
spotify:artist:6XI917wkjUBQEJbnWmWvd5,"Mellor,22"
spotify:artist:6xmlFza3LEgzRo9FAOzuq8,"LongDayLateNight,16"
spotify:artist:2HcCZKFcPfQzCqZKTXE8W9,"Colours and Fires,0"
spotify:artist:2Wswz0XjKmqhEEo8YTbpfh,"Off The Radar,0"
spotify:artist:2xEmW2pshuDVfo72PfFYJg,"Who Killed Nancy Johnson?,0"
spotify:artist:2za2Yu3bHMqcQzdiDRVfke,"Steve Morano,0"
spotify:artist:3k5RB5jo492rwvA3d64Pmu,"IVØRIES,0"
spotify:artist:3p9yy9ZGRjAiuG1mI7bg2a,"Cult Radio,0"
spotify:artist:5ZhPVdo4IvFOO5o9el3evB,"Emily Charlotte Haynes,0"
spotify:artist:5wtDBYkREk5mN2A8Tcovpg,"The seasons in shorthand,0"
spotify:artist:5zJvOCFsvopHo6ctlcRNvg,"The Ady Baker Sound,0"
spotify:artist:6LFug9toKxCAetvqumdI8Z,"Rocket Kings,0"
spotify:artist:63X1WKthLQidtqxxO2sgeq,"MIST,62"
spotify:artist:2O9XW1nnGRMkMV1wpK8IiS,"Peace,46"
spotify:artist:6C6cCRdINVR9zbGmuYaRij,"Riscas,39"
spotify:artist:7KpYPnMoADYtIMt1XPvmzZ,"The Clause,29"
spotify:artist:5cu0Zc6xYADKDU04ChpKCG,"IsaacO,32"
spotify:artist:3Bz1JVhGEwBK6iIHHx7M7o,"Citylightz,23"
spotify:artist:47Eh1TwVavJgKdWr8vKbqj,"Argle Bargle,3"
spotify:artist:49mL8DDdnR0nWPliNiDDRz,"Under A Banner,2"
spotify:artist:35JVBTmurjYaBE2865NH5d,"Rai Kah Mercury,2"
spotify:artist:4vbLlXanGWHcirCZ9oyu51,"Second Hand Genes,2"
spotify:artist:52qg0NACcP7Fah5ZYgkxyj,"The Social Ignition,2"
spotify:artist:5l5Usgu9diA1GF71o2Do0S,"Paper Buoys,3"
spotify:artist:6MavfwcKddlJkilYyZqZrU,"Odd Soul,4"
spotify:artist:0p3yjTAFHwbM73t4CGxy1i,"The Folly Brothers,2"
spotify:artist:4R9fn0Bpq4rNWlsYMihiMp,"Brains For Breakfast,2"
spotify:artist:52mqrsNlDf6CVhB6XJ6LHf,"Mutes,3"
spotify:artist:4KPJplKvL5IpYwIrYIIe1D,"Jay Tennant,0"
spotify:artist:4MPsIivWddHbTIxDlY80y0,"Big Ginger Kid,0"
spotify:artist:4QUycwflx0C7mTRYTCaRR5,"PUKK,3"
spotify:artist:4sn0m2zJ1bXnQRLMYDSEl0,"Titans of Doom,0"
spotify:artist:4yZNAwksIZQKhretjXRzFx,"The Little Easy Band,0"
spotify:artist:5gmuGPH0sM2rHHlZ2VcpJr,"The Calamity,0"
spotify:artist:6cltjMWDIn2cebHjXYHgJ5,"Matt Tyler,5"
spotify:artist:7K3LKE6pCFelzLFquVTunV,"Qualms,0"
spotify:artist:7McjhM4zE34Ynq2Qs0qhWO,"Psalms,1"
spotify:artist:0eJMTCSqWXFWpSJq2OX4NG,"Field Harmonics,1"
spotify:artist:6GkDANsDHC4oNkRyzjckR2,"Philippa Zawe,0"
spotify:artist:6SmD5pOdagJzrQqT8SDBcz,"Liberty Artillery,0"
spotify:artist:6l6mZTYTUekhR9nWFb5R1R,"Gleam,0"
spotify:artist:6lxdZK038wW8hZYYwIavYt,"Sam Jackson and the Struggles,0"
spotify:artist:6qHDWxITDFq340zIPspyMw,"Matthew Edwards & The Unfortunates,0"
spotify:artist:6u7kcZDMN5SjPG80nBhBwA,"Ned Dylan,0"
spotify:artist:6wpqqTNc49TUOj5epKmnz8,"Afterbloom,0"
spotify:artist:7KR2XuWF5URQbvouITeUKY,"Rachel Mayfield,0"
spotify:artist:7j5rR7I7NWlBDRcHPGqeyJ,"Nine Dart Finish,0"
spotify:artist:7lG2Q7QtpBdUVYKkTnNKa3,"Lakhota,0"
spotify:artist:3x8FbPjh2Qz55XMdE2Yalj,"Nick Mulvey,62"
spotify:artist:7bHTSvk96ULRLZPZr1SoCZ,"Mallory Knox,44"
spotify:artist:7Ks1xbMXEQjy9aQObTJdId,"Lonely The Brave,41"
spotify:artist:4NoTRghPlEkf4NelWSUEil,"Strawberry Lace,25"
spotify:artist:45a8bsifrVhXkmsnicd4og,"The Broken Family Band,27"
spotify:artist:1ftEZp05l2lczXUxg27fyK,"Fergus,25"
spotify:artist:5ZfzphA6Oy8NmhPW2nNqtD,"Pink Lemonade,18"
spotify:artist:6RFYCKz8MgykjjsvnpLPTf,"Sivu,33"
spotify:artist:1sK7lmJIzN4x5wIOMx9feS,"Among the Citizens,17"
spotify:artist:0QZ1QGiEm21P8uQ0ImhxIq,"Deep City,2"
spotify:artist:1CpO6hc47NCMAjghRDSBF8,"Mauve,1"
spotify:artist:01sKGjKhEDMPiTFCcrAMcz,"Kerry Devine,3"
spotify:artist:3qdfUEp09XP5kGc3f7jVdk,"Datum Plane,1"
spotify:artist:5E2MMir2uDAEgp6cpADqGl,"Violet Bones,1"
spotify:artist:6C0fqiOtTyHRVJPIDtAcfi,"Goldblume,1"
spotify:artist:4ENFQPVplH2CVKGKqL1zZQ,"Betty And The Werewolves,3"
spotify:artist:4TWQE6hZTzoAIWHJcGc7Ld,"Pete Um,1"
spotify:artist:0hJTEcSX9rvt1F2UkHRLWP,"Self Love,1"
spotify:artist:1irEVSyT2NfDJ19KjJ3C7Q,"The Sound Of Pop Art,1"
spotify:artist:5Gg3tg0ONeEBKlvIsyS7Nh,"We Are Godzilla,0"
spotify:artist:5TfSGjJFXRyeZp1jJOnCV2,"Too Cool Kid,0"
spotify:artist:5We5EGAF5oCqluFjM7cosA,"Black Buttercups,0"
spotify:artist:5kp6TTm1wD3GPQDpNkQ8Cw,"Pete Newman Clarinet Project,0"
spotify:artist:5oUNaIr2sxNkO5bRh5weMS,"Sunlight for Honey,0"
spotify:artist:5svaUOWrSoL8YnsMK9HI3H,"Clara Kousah,0"
spotify:artist:5xk1lpSLdDnkvBeLJQyhtB,"Dirty Cousins,0"
spotify:artist:5xx3YlZAw2tcaoM7nFEPqn,"Volunteers,0"
spotify:artist:6fXnKN8IFjxaOMUuK9ejyS,"The Puncture Repair Kit,0"
spotify:artist:73P0MzYWLbJejVtR0py4ri,"Saltfen,0"
spotify:artist:4UAnAM35NDxEWd5WXKv7jM,"Everyone You Know,54"
spotify:artist:0KU55rzxAihPhi27MAuz9O,"The Big Moon,52"
spotify:artist:5QsqiLFA5Z2gmpKBbxQB2j,"Hak Baker,43"
spotify:artist:0yd6o6a2MaOjsF1SglI4Hw,"HMLTD,47"
spotify:artist:78CgVNlDQMvOVDIrRL84tJ,"ALASKALASKA,40"
spotify:artist:23HG5wQ67P2pMksEMTbkur,"L.A. Salami,44"
spotify:artist:2e3MqeCoPC7BSElTEf0y89,"Johnny Lloyd,29"
spotify:artist:3PP6ghmOlDl2jaKaH0avUN,"Black Country, New Road,35"
spotify:artist:1y3itK0FVcrhTZoCIhXmum,"MOSES,41"
spotify:artist:6S3Z6Me30mtdm526H17v8k,"Jockstrap,34"
spotify:artist:6pKG8YmcPR9w2qznfldC9N,"Goldheart Assembly,10"
spotify:artist:209yZUIl2pYkLRP0D7TdRO,"Cavalcade,7"
spotify:artist:0w2nbCgEeoFSWUY4cRIXnh,"Suggested Friends,8"
spotify:artist:5tU5HsDRcBKvOhKjO24QPj,"Ben Hobbs,35"
spotify:artist:3ib9IzMzNgCQVGBvUR7N3a,"Hey Charlie,10"
spotify:artist:3WFW0zyGwsGloi5wSzTM0V,"French Beaches,7"
spotify:artist:74WMUloHSBFihlEyhHCApB,"Break Fate,16"
spotify:artist:2fmbX5GAKlPYbJc5byuV9V,"Tigercats,8"
spotify:artist:0ZsGh2oWN3ogufnBgS0JWp,"Glass Peaks,6"
spotify:artist:5coA87VxMQH8xZRRbhc03m,"Bugeye,11"
spotify:artist:0d3FgbFDxFmtaOZ2zWDGdo,"Cheapside,1"
spotify:artist:0iqc1uSla5WTXDRrOPIEJc,"Never Betters,0"
spotify:artist:0lHbro7ngdrxRknqRzR9E9,"The Pairs,10"
spotify:artist:0nHoVE7WVeZQiBHaOfr4L5,"Eons Away,1"
spotify:artist:0pxkDQzHvMOYBJofRhyUqq,"Esther's Family,1"
spotify:artist:0tVcG8KJToK36gfyMzUs34,"Willem James Cowan,1"
spotify:artist:0xcbhP6zMoobvYPewI0Tdb,"Stone Quarter,0"
spotify:artist:0zFcpdxaUYoNH1toP12mBJ,"Nimway,0"
spotify:artist:15fFnKGIePD80gc9AplCX6,"Sarina Haggarty,16"
spotify:artist:1EaJ8bLQ42LI54A1WcP64H,"Michael Trudgen,1"
spotify:artist:7kN0TvKdmS3BqOZ2m6Pk77,"Wasted Potential,3"
